# Time-averaged data for fix 4
# TimeStep v_sigma_xx v_sigma_yy v_sigma_zz v_f_tether
600000 0.0474246 -0.0474246 0.00765817 13.7544
601000 0.0117058 -0.0117058 0.00468646 8.41709
602000 -0.0269975 0.0269975 0.0532116 95.5703
603000 -0.0139867 0.0139867 -0.0198206 -35.5987
604000 0.0167227 -0.0167227 -0.0351954 -63.2124
605000 0.012539 -0.012539 -0.0462944 -83.1468
606000 0.00209018 -0.00209018 0.0921259 165.462
607000 -0.0541043 0.0541043 0.0283055 50.8379
608000 0.0277554 -0.0277554 -0.00633916 -11.3854
609000 0.00549367 -0.00549367 -0.0057455 -10.3192
610000 -0.0540856 0.0540856 -0.0471336 -84.6539
611000 0.000813441 -0.000813441 -0.0545336 -97.9447
612000 -0.000287435 0.000287435 0.0117059 21.0242
613000 0.0190148 -0.0190148 0.0392149 70.4317
614000 -0.0146594 0.0146594 -0.012968 -23.2912
615000 -0.0312737 0.0312737 0.00831025 14.9256
616000 -0.0460044 0.0460044 0.0181446 32.5884
617000 0.0108275 -0.0108275 0.00804185 14.4435
618000 -0.014594 0.014594 0.0465593 83.6225
619000 -0.011192 0.011192 0.0681926 122.477
620000 0.0161662 -0.0161662 0.0513188 92.1707
621000 -0.0407888 0.0407888 -0.0121114 -21.7525
622000 0.0526827 -0.0526827 -0.037663 -67.6443
623000 0.0141015 -0.0141015 -0.012666 -22.7487
624000 0.0425712 -0.0425712 -0.0159639 -28.6718
625000 -0.0257826 0.0257826 -0.021454 -38.5323
626000 -0.00920664 0.00920664 0.0473714 85.0811
627000 -0.000252921 0.000252921 0.0349515 62.7744
628000 -0.0017941 0.0017941 -0.0106065 -19.0497
629000 -0.00663117 0.00663117 0.0137213 24.644
630000 0.0108557 -0.0108557 0.0209683 37.6601
631000 -0.00341211 0.00341211 0.077247 138.739
632000 0.00393917 -0.00393917 -0.0332853 -59.7819
633000 0.0139652 -0.0139652 -0.0350614 -62.9717
634000 -0.048056 0.048056 0.0139182 24.9978
635000 -0.0221148 0.0221148 0.0193918 34.8285
636000 0.0135738 -0.0135738 -0.0673756 -121.009
637000 0.0120111 -0.0120111 0.0294069 52.816
638000 0.0166589 -0.0166589 0.0981376 176.259
639000 -0.0175112 0.0175112 0.0362138 65.0415
640000 -0.00720432 0.00720432 -0.0666822 -119.764
641000 -0.00761267 0.00761267 0.000223858 0.402059
642000 -0.00599009 0.00599009 -0.00347694 -6.24473
643000 -0.0507586 0.0507586 0.0285596 51.2942
644000 -0.0234752 0.0234752 0.0313249 56.2608
645000 0.00237312 -0.00237312 0.0428197 76.906
646000 -0.0171724 0.0171724 0.0981984 176.369
647000 0.00572812 -0.00572812 0.0681909 122.474
648000 0.00707577 -0.00707577 0.0521456 93.6557
649000 -0.0330702 0.0330702 0.0533011 95.7311
650000 -0.0217273 0.0217273 -0.0188309 -33.8211
651000 -0.0209914 0.0209914 -0.0266619 -47.8859
652000 -0.0324755 0.0324755 -0.0413757 -74.3126
653000 -0.0201461 0.0201461 -0.0231724 -41.6187
654000 -0.0273318 0.0273318 0.0721875 129.652
655000 -0.00778796 0.00778796 0.0302743 54.374
656000 0.0328048 -0.0328048 -0.00515143 -9.2522
657000 0.0439433 -0.0439433 0.0392104 70.4235
658000 0.00373984 -0.00373984 -0.0134327 -24.1257
659000 0.0416697 -0.0416697 0.0466745 83.8295
660000 -0.0130893 0.0130893 -0.0275381 -49.4596
661000 0.0414291 -0.0414291 -0.0262096 -47.0736
662000 0.0221522 -0.0221522 -0.0276337 -49.6314
663000 -0.0136791 0.0136791 0.0476601 85.5996
664000 0.025375 -0.025375 -0.0201352 -36.1636
665000 0.000824965 -0.000824965 0.0445443 80.0035
666000 0.0107935 -0.0107935 0.0168462 30.2565
667000 0.0153061 -0.0153061 -0.0205116 -36.8397
668000 -0.00749255 0.00749255 0.098447 176.815
669000 0.0142754 -0.0142754 0.0178314 32.0259
670000 -0.0260654 0.0260654 -0.0344654 -61.9013
671000 0.00933096 -0.00933096 -0.00926176 -16.6345
672000 -0.0124774 0.0124774 -0.00239752 -4.30605
673000 0.0300893 -0.0300893 0.0836417 150.224
674000 0.0523392 -0.0523392 0.0264749 47.5501
675000 -0.00451484 0.00451484 -0.00156771 -2.81568
676000 -0.0121345 0.0121345 -0.0451032 -81.0073
677000 -0.0109902 0.0109902 0.00393975 7.07596
678000 0.0180735 -0.0180735 0.0260565 46.7986
679000 0.0172517 -0.0172517 0.0665093 119.454
680000 0.00147865 -0.00147865 0.0331777 59.5885
681000 0.0137031 -0.0137031 0.0381112 68.4493
682000 0.0194713 -0.0194713 -0.00432017 -7.75921
683000 0.00870146 -0.00870146 0.0528108 94.8504
684000 -0.0202912 0.0202912 0.00245457 4.40852
685000 0.0283312 -0.0283312 -0.0112978 -20.2913
686000 -0.00193806 0.00193806 0.0994232 178.568
687000 0.0183981 -0.0183981 0.0231861 41.6432
688000 0.0107313 -0.0107313 3.44393e-06 0.00618545
689000 0.014611 -0.014611 0.137051 246.15
690000 0.0285902 -0.0285902 -0.0114497 -20.5642
691000 0.043158 -0.043158 0.0329369 59.156
692000 0.0404044 -0.0404044 0.00207622 3.72898
693000 0.0326542 -0.0326542 0.0737975 132.544
694000 0.00441976 -0.00441976 -0.00073821 -1.32586
695000 0.021059 -0.021059 0.00580035 10.4177
696000 0.00903576 -0.00903576 0.0585213 105.107
697000 -0.000759614 0.000759614 0.00268453 4.82152
698000 0.0102245 -0.0102245 -0.0342129 -61.4479
699000 0.0342987 -0.0342987 0.0645701 115.971
700000 -0.0563174 0.0563174 0.0254814 45.7657
701000 -0.00317647 0.00317647 -0.0766999 -137.756
702000 0.014067 -0.014067 0.0209883 37.6959
703000 -0.00265916 0.00265916 0.0230639 41.4238
704000 -0.0287338 0.0287338 0.00572895 10.2894
705000 0.00163418 -0.00163418 0.0243787 43.7852
706000 -0.047634 0.047634 0.0220163 39.5422
707000 -0.0151625 0.0151625 -0.022459 -40.3373
708000 0.0338871 -0.0338871 -0.046335 -83.2197
709000 0.00812453 -0.00812453 0.0572811 102.879
710000 -0.00188712 0.00188712 -0.0725129 -130.236
711000 -0.0632333 0.0632333 -0.0365863 -65.7106
712000 0.0598931 -0.0598931 0.0298874 53.6791
713000 0.0243319 -0.0243319 0.00210601 3.78249
714000 -0.000524092 0.000524092 0.00240407 4.31781
715000 -0.0202908 0.0202908 -0.0312046 -56.0448
716000 -0.00227603 0.00227603 0.0168237 30.2161
717000 -0.00574159 0.00574159 0.00435011 7.81298
718000 0.0098933 -0.0098933 0.00167371 3.00606
719000 -0.0227859 0.0227859 -0.0267293 -48.0069
720000 0.0279909 -0.0279909 0.0446243 80.1471
721000 0.047436 -0.047436 0.0106817 19.1848
722000 -0.00523101 0.00523101 0.0672184 120.727
723000 0.0163401 -0.0163401 -0.0415172 -74.5666
724000 -0.0371324 0.0371324 -0.0135108 -24.2659
725000 0.00351339 -0.00351339 0.0114818 20.6218
726000 -0.0197821 0.0197821 -0.0298218 -53.5612
727000 -0.00795313 0.00795313 0.0735291 132.061
728000 0.00178798 -0.00178798 -0.0512734 -92.0893
729000 0.0368947 -0.0368947 0.0374346 67.2341
730000 -0.0132625 0.0132625 -0.0297031 -53.3481
731000 0.00703453 -0.00703453 0.0962392 172.85
732000 -0.0156809 0.0156809 0.0747753 134.3
733000 0.02092 -0.02092 0.0183313 32.9237
734000 0.00903827 -0.00903827 0.0644097 115.683
735000 -0.0341844 0.0341844 0.0401876 72.1787
736000 -0.0264074 0.0264074 -0.0220714 -39.6412
737000 -0.00925108 0.00925108 0.028646 51.4494
738000 -0.0254569 0.0254569 -0.025408 -45.6339
739000 -0.0472335 0.0472335 0.0685672 123.15
740000 -0.00328756 0.00328756 -0.0537934 -96.6153
741000 0.0167881 -0.0167881 -0.0206129 -37.0216
742000 -0.0183356 0.0183356 0.00630916 11.3315
743000 0.00531169 -0.00531169 -0.0114821 -20.6224
744000 0.0536568 -0.0536568 -0.00439472 -7.8931
745000 0.0250199 -0.0250199 0.00121155 2.17599
746000 0.0166426 -0.0166426 0.000732579 1.31574
747000 -0.00477757 0.00477757 -0.0412835 -74.1469
748000 0.0485462 -0.0485462 0.00252446 4.53403
749000 0.019903 -0.019903 0.00208355 3.74214
750000 0.01519 -0.01519 0.0565178 101.508
751000 -0.0264595 0.0264595 0.0489063 87.8378
752000 8.86902e-06 -8.86902e-06 0.028739 51.6166
753000 -0.0191377 0.0191377 -0.0437526 -78.5815
754000 0.00835023 -0.00835023 0.0852779 153.163
755000 0.0142704 -0.0142704 0.0688116 123.589
756000 -0.00943428 0.00943428 -0.0148957 -26.7533
757000 0.00805074 -0.00805074 0.0407173 73.13
758000 0.00837215 -0.00837215 -0.0145765 -26.1799
759000 0.022372 -0.022372 -0.107443 -192.972
760000 -0.00887475 0.00887475 0.0439883 79.0048
761000 -0.0180107 0.0180107 0.012295 22.0824
762000 -0.0282428 0.0282428 0.101274 181.892
763000 -0.00698593 0.00698593 0.0224279 40.2815
764000 0.00024701 -0.00024701 -0.0597611 -107.334
765000 0.0499655 -0.0499655 -0.0460861 -82.7726
766000 0.0120335 -0.0120335 0.000927614 1.66604
767000 -0.0225471 0.0225471 -0.0396677 -71.2449
768000 0.0416483 -0.0416483 0.0127381 22.8783
769000 0.0183076 -0.0183076 0.00593969 10.6679
770000 0.0117447 -0.0117447 -0.00950057 -17.0634
771000 0.01384 -0.01384 -0.0329204 -59.1264
772000 0.0058523 -0.0058523 0.094322 169.406
773000 -0.0245725 0.0245725 0.0513077 92.1508
774000 -0.0175376 0.0175376 0.0127421 22.8853
775000 -0.00943735 0.00943735 -0.0480575 -86.3133
776000 -0.00685845 0.00685845 0.0302855 54.3941
777000 -0.0166023 0.0166023 -0.0260172 -46.728
778000 -0.000151941 0.000151941 -0.0457881 -82.2374
779000 0.0122064 -0.0122064 0.0255001 45.7992
780000 0.0122566 -0.0122566 -0.0203876 -36.617
781000 0.00494882 -0.00494882 0.0465119 83.5374
782000 -0.00243393 0.00243393 -0.0219938 -39.5018
783000 -0.00952073 0.00952073 -0.0243389 -43.7138
784000 0.0443389 -0.0443389 0.0251179 45.1129
785000 0.00297024 -0.00297024 -0.0171354 -30.7759
786000 -0.00696465 0.00696465 -0.0288455 -51.8077
787000 -0.0265084 0.0265084 -0.052344 -94.0121
788000 -0.00615093 0.00615093 0.0184136 33.0717
789000 0.0315574 -0.0315574 0.0824251 148.039
790000 0.013779 -0.013779 -0.0487826 -87.6156
791000 0.0228214 -0.0228214 -0.000781898 -1.40432
792000 0.00787923 -0.00787923 -0.00651704 -11.7049
793000 -0.0227002 0.0227002 -0.0258321 -46.3955
794000 -0.00594514 0.00594514 0.0489408 87.8998
795000 -0.000462931 0.000462931 -0.0456842 -82.0507
796000 -0.0215059 0.0215059 -0.0832404 -149.503
797000 -0.0443077 0.0443077 0.00178408 3.20429
798000 0.00804445 -0.00804445 0.00487364 8.75327
799000 0.00161355 -0.00161355 -0.00130941 -2.35175
800000 -0.000750062 0.000750062 0.071697 128.771
801000 0.0432223 -0.0432223 -0.000641605 -1.15235
802000 0.0142653 -0.0142653 0.0405155 72.7675
803000 -0.00656471 0.00656471 0.0414929 74.5231
804000 0.0431282 -0.0431282 -0.044509 -79.9401
805000 0.0531582 -0.0531582 0.0522947 93.9235
806000 0.00714171 -0.00714171 0.0167129 30.0171
807000 -0.0083221 0.0083221 0.0190969 34.2989
808000 -0.00454992 0.00454992 0.0130212 23.3867
809000 0.00844771 -0.00844771 0.0195261 35.0697
810000 -0.0290507 0.0290507 -0.0179789 -32.2908
811000 0.00121007 -0.00121007 0.0139489 25.0529
812000 0.00493648 -0.00493648 0.0318454 57.1957
813000 0.00627562 -0.00627562 -0.0479142 -86.056
814000 -0.00145182 0.00145182 0.0642204 115.343
815000 -0.0485367 0.0485367 0.0500954 89.9735
816000 -0.0167569 0.0167569 -0.0101285 -18.1913
817000 -0.0131028 0.0131028 0.0463716 83.2853
818000 0.0178105 -0.0178105 -0.0205715 -36.9474
819000 -0.032997 0.032997 0.0122961 22.0843
820000 -0.00139869 0.00139869 0.054801 98.425
821000 0.0111316 -0.0111316 -0.00632909 -11.3673
822000 -0.0132044 0.0132044 -0.0629817 -113.118
823000 0.0228189 -0.0228189 0.00758807 13.6285
824000 0.00134264 -0.00134264 0.0236425 42.4629
825000 0.0343668 -0.0343668 0.0160067 28.7487
826000 -0.00476265 0.00476265 0.0159434 28.6351
827000 -0.0172659 0.0172659 -0.0114504 -20.5655
828000 -0.0205162 0.0205162 0.0106189 19.072
829000 -0.0109696 0.0109696 0.10449 187.669
830000 0.0145569 -0.0145569 0.0135337 24.3071
831000 0.0208538 -0.0208538 0.0276881 49.729
832000 0.0321609 -0.0321609 0.0776509 139.464
833000 0.000270858 -0.000270858 0.063238 113.578
834000 0.0258025 -0.0258025 0.0412781 74.1373
835000 0.0249205 -0.0249205 0.0188981 33.9419
836000 -0.0257983 0.0257983 0.0206224 37.0387
837000 -0.00832716 0.00832716 -0.00513682 -9.22594
838000 -0.00356206 0.00356206 -0.00193548 -3.4762
839000 0.014146 -0.014146 0.0661337 118.779
840000 -0.0274752 0.0274752 0.0505574 90.8032
841000 0.051913 -0.051913 0.0373962 67.1651
842000 0.0213541 -0.0213541 0.0703717 126.391
843000 0.00739316 -0.00739316 0.0480689 86.3337
844000 0.0202139 -0.0202139 -0.00241633 -4.33983
845000 0.0287526 -0.0287526 -0.0409991 -73.6362
846000 0.0157774 -0.0157774 0.0248709 44.6691
847000 0.0131356 -0.0131356 -0.0520812 -93.54
848000 0.051979 -0.051979 0.0452623 81.293
849000 0.0248809 -0.0248809 0.00419856 7.5408
850000 0.00779238 -0.00779238 0.0499655 89.7401
851000 0.00133886 -0.00133886 -0.00773998 -13.9013
852000 0.00291567 -0.00291567 -0.0392782 -70.5454
853000 -0.0351433 0.0351433 -0.0171356 -30.7763
854000 -0.0202899 0.0202899 -0.0107461 -19.3004
855000 0.012595 -0.012595 0.00881296 15.8285
856000 0.0136971 -0.0136971 -0.0161052 -28.9256
857000 -0.00328357 0.00328357 -0.0203472 -36.5444
858000 -0.0244217 0.0244217 0.0493796 88.6878
859000 -0.0338414 0.0338414 -0.000923293 -1.65827
860000 0.03815 -0.03815 0.0504568 90.6225
861000 0.00682026 -0.00682026 -0.038623 -69.3685
862000 0.00207494 -0.00207494 -0.0377049 -67.7196
863000 -0.0310559 0.0310559 0.0269145 48.3397
864000 -0.0286473 0.0286473 0.0920416 165.311
865000 0.0178331 -0.0178331 -0.00618763 -11.1133
866000 -0.0578526 0.0578526 -0.0318929 -57.281
867000 -0.00126275 0.00126275 0.129515 232.614
868000 0.0602341 -0.0602341 -0.0325418 -58.4465
869000 -0.00132484 0.00132484 0.012653 22.7253
870000 -0.0437276 0.0437276 0.0318573 57.2172
871000 0.0286617 -0.0286617 -0.0182375 -32.7554
872000 0.0113989 -0.0113989 0.000394482 0.708506
873000 -0.060654 0.060654 0.0495166 88.934
874000 -0.00125911 0.00125911 0.0254378 45.6873
875000 -0.00998834 0.00998834 0.0339305 60.9407
876000 -0.0224743 0.0224743 0.0193919 34.8287
877000 -0.0443374 0.0443374 0.00686367 12.3274
878000 -0.0360824 0.0360824 -0.0490111 -88.0261
879000 0.0321675 -0.0321675 0.00732618 13.1581
880000 -0.00309101 0.00309101 -0.0326389 -58.6209
881000 0.00732293 -0.00732293 0.00539706 9.69336
882000 -0.0216343 0.0216343 -0.0147489 -26.4896
883000 -0.0205067 0.0205067 0.0178917 32.1343
884000 0.000968308 -0.000968308 0.00765158 13.7426
885000 -0.0479949 0.0479949 -0.114513 -205.67
886000 -0.00227087 0.00227087 0.0430808 77.3749
887000 -0.0316111 0.0316111 0.0258596 46.4449
888000 -0.00352171 0.00352171 0.0552511 99.2333
889000 0.0313052 -0.0313052 0.0315738 56.708
890000 0.000391116 -0.000391116 0.0587961 105.6
891000 0.0114472 -0.0114472 0.0442748 79.5194
892000 0.0295205 -0.0295205 0.0185221 33.2665
893000 0.0167464 -0.0167464 0.0119788 21.5145
894000 0.0326928 -0.0326928 0.0529 95.0106
895000 0.0285986 -0.0285986 0.0818986 147.093
896000 0.0374002 -0.0374002 0.048653 87.3829
897000 0.0213498 -0.0213498 -0.0214916 -38.5998
898000 -0.00564698 0.00564698 0.0151929 27.2872
899000 -0.0110847 0.0110847 -0.0508263 -91.2862
900000 -0.0253983 0.0253983 0.00732962 13.1643
901000 -0.00265267 0.00265267 -0.0884441 -158.849
902000 0.00363404 -0.00363404 0.00597627 10.7336
903000 0.0198397 -0.0198397 -0.0412455 -74.0786
904000 0.00740349 -0.00740349 -0.0357452 -64.1999
905000 0.00868544 -0.00868544 -0.131811 -236.737
906000 0.0505349 -0.0505349 0.00325485 5.84586
907000 -0.0105215 0.0105215 -0.00822858 -14.7789
908000 0.0253534 -0.0253534 0.0368008 66.0959
909000 -0.0230684 0.0230684 -0.0126446 -22.7103
910000 0.0361168 -0.0361168 -0.00488775 -8.77861
911000 0.0219389 -0.0219389 -0.0319853 -57.4471
912000 -0.0175363 0.0175363 0.0420551 75.5328
913000 0.0420039 -0.0420039 0.0270956 48.6648
914000 -0.049381 0.049381 -0.0268513 -48.2262
915000 0.00313537 -0.00313537 0.0457536 82.1754
916000 0.02733 -0.02733 0.0115952 20.8255
917000 -0.0110169 0.0110169 -0.00127152 -2.28371
918000 -0.0147545 0.0147545 0.00240639 4.32198
919000 0.00625101 -0.00625101 0.0148246 26.6256
920000 0.0210809 -0.0210809 0.0660391 118.609
921000 -0.0353684 0.0353684 0.00829521 14.8985
922000 -0.0203969 0.0203969 0.0302436 54.3189
923000 -0.00330531 0.00330531 0.0307638 55.2531
924000 0.0110073 -0.0110073 0.0479652 86.1475
925000 0.0178665 -0.0178665 0.014633 26.2814
926000 -0.00306498 0.00306498 -0.0200943 -36.0903
927000 -0.00240493 0.00240493 -0.056605 -101.665
928000 0.00981847 -0.00981847 -0.0255547 -45.8973
929000 0.0199391 -0.0199391 -0.0355529 -63.8545
930000 -0.0140264 0.0140264 0.0257322 46.2162
931000 -0.00348445 0.00348445 0.00454713 8.16685
932000 0.0157427 -0.0157427 -0.0344483 -61.8706
933000 0.0104459 -0.0104459 0.0808208 145.158
934000 -0.015285 0.015285 0.000192794 0.346266
935000 0.0365485 -0.0365485 0.0119269 21.4213
936000 -0.0361805 0.0361805 0.0618197 111.031
937000 0.00610374 -0.00610374 0.0433191 77.803
938000 -0.0170347 0.0170347 0.0777618 139.664
939000 -0.0390791 0.0390791 0.0197733 35.5137
940000 -0.0103527 0.0103527 -0.0372886 -66.972
941000 -0.0253726 0.0253726 0.0110302 19.8106
942000 -0.0133175 0.0133175 -0.00910099 -16.3458
943000 0.015794 -0.015794 -0.0947874 -170.242
944000 0.0462629 -0.0462629 0.0216581 38.899
945000 -0.00223802 0.00223802 0.0832899 149.592
946000 -0.0163236 0.0163236 0.0111148 19.9626
947000 0.0214581 -0.0214581 0.0130603 23.4569
948000 0.00125224 -0.00125224 0.0172891 31.052
949000 0.0270065 -0.0270065 0.0141353 25.3876
950000 -0.000417952 0.000417952 0.0235763 42.3441
951000 0.0133161 -0.0133161 -0.00513326 -9.21955
952000 0.0540859 -0.0540859 0.00522002 9.37538
953000 -0.00335864 0.00335864 -0.0584589 -104.995
954000 0.0110562 -0.0110562 0.0755867 135.757
955000 0.00867942 -0.00867942 -0.0321366 -57.7186
956000 -0.010743 0.010743 0.0758 136.14
957000 0.000149559 -0.000149559 0.0327038 58.7374
958000 0.00882456 -0.00882456 0.00362455 6.50985
959000 -0.0588947 0.0588947 0.000326703 0.586773
960000 0.0324445 -0.0324445 -0.0445962 -80.0967
961000 0.0161535 -0.0161535 -0.0503253 -90.3864
962000 0.0194486 -0.0194486 -0.0217005 -38.9751
963000 0.0312403 -0.0312403 0.0145596 26.1497
964000 0.00610046 -0.00610046 -0.0385671 -69.2682
965000 0.00109895 -0.00109895 -0.115942 -208.236
966000 -0.00247949 0.00247949 0.0513067 92.1491
967000 0.00192155 -0.00192155 0.0209389 37.6071
968000 -0.0181565 0.0181565 -0.0248095 -44.559
969000 -0.0106777 0.0106777 0.00265349 4.76579
970000 -0.0221584 0.0221584 0.00329754 5.92253
971000 0.00698919 -0.00698919 -0.0448987 -80.6399
972000 0.0209353 -0.0209353 -0.0288479 -51.8121
973000 0.00513172 -0.00513172 0.058574 105.201
974000 0.029571 -0.029571 0.0339652 61.003
975000 0.0429462 -0.0429462 0.0073211 13.149
976000 0.00379649 -0.00379649 0.0852683 153.145
977000 0.0241483 -0.0241483 0.0535846 96.2402
978000 0.034653 -0.034653 0.070377 126.4
979000 -0.0375539 0.0375539 -0.0146535 -26.3183
980000 0.0596776 -0.0596776 0.00934526 16.7845
981000 -0.0402606 0.0402606 0.125589 225.562
982000 -0.00810844 0.00810844 -0.0692059 -124.297
983000 -0.0111192 0.0111192 0.0714853 128.391
984000 0.0385167 -0.0385167 -0.00543813 -9.76711
985000 -0.000607746 0.000607746 0.0125657 22.5686
986000 0.0421181 -0.0421181 0.0100306 18.0153
987000 0.0325819 -0.0325819 -0.0401108 -72.0407
988000 0.0135262 -0.0135262 -0.00268551 -4.82328
989000 0.0550951 -0.0550951 0.00740736 13.3039
990000 -0.019333 0.019333 -0.0115451 -20.7355
991000 0.0135828 -0.0135828 0.026454 47.5126
992000 -0.00712856 0.00712856 -0.0314568 -56.4977
993000 0.00420561 -0.00420561 0.0403373 72.4476
994000 0.0317085 -0.0317085 -0.0944048 -169.555
995000 0.00800597 -0.00800597 0.00831038 14.9258
996000 -0.00113736 0.00113736 -0.00299594 -5.38084
997000 0.0352102 -0.0352102 -0.00344797 -6.19271
998000 0.0268504 -0.0268504 0.0339478 60.9717
999000 -0.031167 0.031167 0.023636 42.4512
1000000 0.0454828 -0.0454828 0.0897396 161.176
1001000 0.00210523 -0.00210523 0.0121418 21.8071
1002000 0.0262323 -0.0262323 0.0113092 20.3118
1003000 0.0292111 -0.0292111 0.0302184 54.2735
1004000 0.00404478 -0.00404478 0.0396643 71.2388
1005000 -0.0129832 0.0129832 0.0137151 24.6329
1006000 0.0254181 -0.0254181 0.0656615 117.931
1007000 0.00427463 -0.00427463 0.00124486 2.23582
1008000 0.0478966 -0.0478966 0.0172011 30.8939
1009000 0.0271275 -0.0271275 0.0165738 29.7673
1010000 0.0272954 -0.0272954 -0.00443827 -7.97132
1011000 -0.00974529 0.00974529 0.0530489 95.2782
1012000 -0.0144006 0.0144006 0.0978733 175.785
1013000 0.0180057 -0.0180057 0.0779463 139.995
1014000 0.0162445 -0.0162445 -0.0553102 -99.3395
1015000 -0.0349668 0.0349668 0.00562773 10.1076
1016000 0.00747073 -0.00747073 -0.0217083 -38.989
1017000 0.0248435 -0.0248435 -0.0106605 -19.1468
1018000 -0.00535357 0.00535357 0.010481 18.8244
1019000 0.0240511 -0.0240511 0.0578905 103.974
1020000 -0.00380397 0.00380397 -0.057186 -102.708
1021000 0.000668324 -0.000668324 0.0112857 20.2696
1022000 0.0241121 -0.0241121 -0.0408312 -73.3346
1023000 0.0297634 -0.0297634 0.0195869 35.1789
1024000 -0.0267347 0.0267347 0.0650716 116.871
1025000 0.0117789 -0.0117789 0.0667402 119.868
1026000 0.0317467 -0.0317467 -0.108066 -194.091
1027000 0.00341821 -0.00341821 0.009757 17.524
1028000 -0.0196759 0.0196759 0.0277556 49.8502
1029000 -0.00531227 0.00531227 -0.0725097 -130.231
1030000 -0.00393207 0.00393207 -0.0176102 -31.6287
1031000 -0.001582 0.001582 0.0133693 24.0119
1032000 0.00881302 -0.00881302 -0.0332501 -59.7187
1033000 -0.016658 0.016658 -0.00725143 -13.0239
1034000 0.0043159 -0.0043159 0.0216912 38.9583
1035000 0.0125424 -0.0125424 0.019698 35.3785
1036000 -0.0316084 0.0316084 -0.0424491 -76.2405
1037000 -0.00240757 0.00240757 0.0602874 108.279
1038000 0.0328081 -0.0328081 0.0174947 31.4212
1039000 -0.0754109 0.0754109 0.120911 217.162
1040000 -0.00829216 0.00829216 0.0535534 96.1843
1041000 0.0155815 -0.0155815 0.0453526 81.4553
1042000 0.0142989 -0.0142989 -0.00682144 -12.2516
1043000 -0.0231681 0.0231681 -0.0351926 -63.2074
1044000 -0.00314469 0.00314469 0.00977937 17.5642
1045000 0.00846675 -0.00846675 -0.0228967 -41.1234
1046000 -0.0169534 0.0169534 0.0842962 151.4
1047000 -0.0375939 0.0375939 0.02658 47.7388
1048000 -0.0243105 0.0243105 0.0382338 68.6695
1049000 0.008866 -0.008866 0.00929549 16.6951
1050000 0.00809816 -0.00809816 0.037623 67.5725
1051000 0.0438526 -0.0438526 0.003867 6.94529
1052000 -0.0157241 0.0157241 -0.00105501 -1.89484
1053000 0.0163761 -0.0163761 0.0228114 40.9703
1054000 0.00721804 -0.00721804 0.0145181 26.0751
1055000 0.021154 -0.021154 0.0563799 101.261
1056000 0.0166027 -0.0166027 0.056463 101.41
1057000 -0.0355477 0.0355477 0.00400326 7.19002
1058000 -0.0324245 0.0324245 0.00990585 17.7913
1059000 -0.00466634 0.00466634 -0.0104541 -18.7759
1060000 -0.00333017 0.00333017 0.0145596 26.1496
1061000 0.0083974 -0.0083974 -0.0460824 -82.766
1062000 0.0184806 -0.0184806 0.00105722 1.89881
1063000 -0.0192579 0.0192579 -0.014075 -25.2793
1064000 -0.000793798 0.000793798 -0.0141052 -25.3335
1065000 0.00741268 -0.00741268 -0.0714022 -128.241
1066000 0.0199836 -0.0199836 0.00786901 14.1331
1067000 -0.0120477 0.0120477 0.000766859 1.37731
1068000 0.000575591 -0.000575591 0.0429349 77.1129
1069000 -0.0571817 0.0571817 0.00479178 8.60625
1070000 -0.00692012 0.00692012 -0.0266348 -47.8372
1071000 0.0356775 -0.0356775 0.0195575 35.1261
1072000 -0.00223715 0.00223715 0.00458159 8.22873
1073000 0.0110954 -0.0110954 -0.0180657 -32.4468
1074000 -0.00409948 0.00409948 0.0739111 132.747
1075000 0.00932187 -0.00932187 -0.000375419 -0.674269
1076000 0.00130711 -0.00130711 0.0633336 113.75
1077000 -0.00310188 0.00310188 -0.014075 -25.2792
1078000 0.00839983 -0.00839983 -0.020208 -36.2944
1079000 -0.000117668 0.000117668 0.0104461 18.7616
1080000 0.00300723 -0.00300723 0.00733693 13.1774
1081000 0.00970165 -0.00970165 -0.0840081 -150.882
1082000 -0.0244236 0.0244236 0.0684456 122.931
1083000 -0.0191339 0.0191339 0.00401217 7.20602
1084000 -0.00805348 0.00805348 -0.0295361 -53.0482
1085000 -0.0143024 0.0143024 -0.0711458 -127.781
1086000 0.0110077 -0.0110077 0.00611232 10.978
1087000 -0.0116327 0.0116327 -0.0471521 -84.6872
1088000 -0.0185425 0.0185425 -0.0033767 -6.06471
1089000 0.0238723 -0.0238723 -0.0665877 -119.594
1090000 -0.00105019 0.00105019 -0.00607258 -10.9066
1091000 -0.00635041 0.00635041 0.0566434 101.734
1092000 0.0239131 -0.0239131 -0.0244658 -43.9416
1093000 -0.0367149 0.0367149 0.0982486 176.459
1094000 -0.000155819 0.000155819 0.0305226 54.82
1095000 -0.00856757 0.00856757 0.0292494 52.5331
1096000 0.018741 -0.018741 -0.0244716 -43.9521
1097000 -0.0267078 0.0267078 0.0416607 74.8244
1098000 0.0225991 -0.0225991 -0.0481412 -86.4636
1099000 0.0292701 -0.0292701 0.0699014 125.546
1100000 0.0356367 -0.0356367 -0.0300891 -54.0413
