# Time-averaged data for fix 4
# TimeStep v_sigma_xx_lip v_sigma_yy_lip v_sigma_zz_lip
724000 0.00173362 -0.00173362 0.0151624
725000 0.00395979 -0.00395979 0.011139
726000 0.000200327 -0.000200327 0.0163866
727000 -0.00107074 0.00107074 0.0146558
728000 -0.00523402 0.00523402 0.0187837
729000 -0.000662104 0.000662104 0.0187015
730000 -0.00311367 0.00311367 0.0180818
731000 -0.00288523 0.00288523 0.00983192
732000 -0.00251693 0.00251693 0.0122875
733000 -0.00299168 0.00299168 0.0121448
734000 0.000406661 -0.000406661 0.0113854
735000 -0.00117107 0.00117107 0.00136197
736000 0.00202866 -0.00202866 0.0171686
737000 0.00108915 -0.00108915 0.0139088
738000 -0.00290228 0.00290228 0.0143739
739000 0.000452646 -0.000452646 0.0160978
740000 -0.000288985 0.000288985 0.0125347
741000 -0.000292103 0.000292103 0.0161987
742000 7.70171e-05 -7.70171e-05 0.0114691
743000 0.000402621 -0.000402621 0.00838811
744000 0.000225142 -0.000225142 0.0165778
745000 0.000655332 -0.000655332 0.0147902
746000 0.000812982 -0.000812982 0.0131452
747000 -0.000639856 0.000639856 0.00927948
748000 -0.000706994 0.000706994 0.0122293
749000 5.39307e-05 -5.39307e-05 0.0106687
750000 0.000417049 -0.000417049 0.0211503
751000 0.00193746 -0.00193746 0.0145577
752000 -0.00295095 0.00295095 0.00660348
753000 -0.000731386 0.000731386 0.0121165
754000 0.00138856 -0.00138856 0.0185822
755000 -0.000962387 0.000962387 0.0133036
756000 -0.000559129 0.000559129 0.00697726
757000 0.000466708 -0.000466708 0.00490604
758000 0.00406458 -0.00406458 0.0152322
759000 0.000848713 -0.000848713 0.0130949
760000 -0.00154135 0.00154135 0.0266037
761000 0.00035879 -0.00035879 0.0191898
762000 0.000189673 -0.000189673 0.0243798
763000 -0.000968127 0.000968127 0.013174
764000 -0.000507108 0.000507108 0.015489
765000 -0.00112449 0.00112449 0.019491
766000 0.000512881 -0.000512881 0.0236639
767000 0.000744336 -0.000744336 0.0163372
768000 -0.00234845 0.00234845 0.0183261
769000 -0.00267389 0.00267389 0.0114789
770000 0.0011023 -0.0011023 0.018441
771000 -0.000567436 0.000567436 0.014725
772000 -0.000878083 0.000878083 0.0129833
773000 0.00335363 -0.00335363 0.0200606
774000 0.000936073 -0.000936073 0.0169494
775000 -0.00141528 0.00141528 0.0167544
776000 -0.000857317 0.000857317 0.0103272
777000 -0.00164712 0.00164712 0.0138969
778000 0.00135655 -0.00135655 0.0101825
779000 -0.00350712 0.00350712 0.0111751
780000 -0.000360069 0.000360069 -0.00147361
781000 -0.00168087 0.00168087 0.008928
782000 0.00096664 -0.00096664 0.00217016
783000 0.00104563 -0.00104563 0.012491
784000 -0.000247118 0.000247118 0.0169154
785000 -0.00354643 0.00354643 0.00465726
786000 0.00247868 -0.00247868 0.0104681
787000 0.000842159 -0.000842159 0.00845757
788000 -0.00101411 0.00101411 0.00707446
789000 -0.00102163 0.00102163 0.0125891
790000 -0.000854931 0.000854931 0.00454341
791000 -0.000744686 0.000744686 0.0134313
792000 -0.000534265 0.000534265 0.0098085
793000 0.000556151 -0.000556151 0.0106189
794000 -0.000870452 0.000870452 0.00909187
795000 -0.00152804 0.00152804 0.01132
796000 -0.000963541 0.000963541 0.0127984
797000 0.00165609 -0.00165609 0.00942218
798000 0.00166626 -0.00166626 0.00919082
799000 -0.00273621 0.00273621 0.0101317
800000 0.0010465 -0.0010465 0.0091102
801000 0.0016599 -0.0016599 0.00848995
802000 0.000407672 -0.000407672 0.0084378
803000 -0.00147148 0.00147148 0.00599414
804000 0.000678971 -0.000678971 0.0135173
805000 -0.00011755 0.00011755 0.00530755
806000 4.78684e-05 -4.78684e-05 0.0143032
807000 -0.000616753 0.000616753 0.0141623
808000 -0.00114924 0.00114924 0.010484
809000 -0.00129136 0.00129136 0.00521792
810000 0.00219052 -0.00219052 -0.000964832
811000 -0.00124328 0.00124328 0.0135577
812000 -0.00235989 0.00235989 0.0177363
813000 -0.00373218 0.00373218 0.0126839
814000 -0.00210196 0.00210196 0.0107014
815000 0.00187077 -0.00187077 0.0155081
816000 -0.000229052 0.000229052 0.0135689
817000 0.00379573 -0.00379573 0.00576005
818000 -0.00156332 0.00156332 0.00745643
819000 -0.00083031 0.00083031 0.0036818
820000 -0.00128233 0.00128233 0.00556669
821000 0.00243466 -0.00243466 0.00854119
822000 -0.00103525 0.00103525 0.0102648
823000 0.000103109 -0.000103109 0.0131394
824000 -0.00280957 0.00280957 0.00466528
825000 0.00332588 -0.00332588 -0.00263588
826000 0.000369954 -0.000369954 0.0126861
827000 -0.00195329 0.00195329 0.00869225
828000 0.00238605 -0.00238605 0.00877983
829000 -0.00148875 0.00148875 0.0184051
830000 -0.00505401 0.00505401 0.0101176
831000 -0.000181942 0.000181942 0.0142614
832000 -0.00207418 0.00207418 0.015905
833000 -0.00026021 0.00026021 0.00722072
834000 0.000220021 -0.000220021 0.014664
835000 -0.0038311 0.0038311 0.00994347
836000 7.06652e-05 -7.06652e-05 0.0218644
837000 0.00303279 -0.00303279 0.0180343
838000 -0.0035998 0.0035998 0.00839895
839000 0.000973695 -0.000973695 0.0137984
840000 -0.00444719 0.00444719 0.0182822
841000 -0.000322182 0.000322182 0.0132901
842000 0.00232003 -0.00232003 0.0179153
843000 0.00030607 -0.00030607 0.0107972
844000 0.00576417 -0.00576417 0.0130486
845000 -0.00235498 0.00235498 0.0166795
846000 0.000210828 -0.000210828 0.00665952
847000 0.00116952 -0.00116952 0.00838816
848000 -0.000514018 0.000514018 0.00322115
849000 -0.00179335 0.00179335 0.00165363
850000 -0.000551515 0.000551515 0.00470387
851000 0.000112496 -0.000112496 0.0131154
852000 -0.00212813 0.00212813 0.0052308
853000 -0.00314867 0.00314867 0.0166065
854000 0.000814882 -0.000814882 0.0213052
855000 -0.000677777 0.000677777 0.0143902
856000 0.000887456 -0.000887456 0.00843364
857000 -0.00144214 0.00144214 0.00630217
858000 0.00229467 -0.00229467 0.0128891
859000 -0.000667394 0.000667394 0.00433063
860000 0.00229907 -0.00229907 0.016463
861000 -0.000127419 0.000127419 -0.00176006
862000 0.00181655 -0.00181655 -0.00130865
863000 -0.00258823 0.00258823 0.00814592
864000 0.000777442 -0.000777442 0.0199324
865000 0.00030114 -0.00030114 0.012723
866000 0.00388689 -0.00388689 0.012367
867000 7.44833e-06 -7.44833e-06 -0.00209654
868000 -0.00449165 0.00449165 0.00770905
869000 0.00100104 -0.00100104 0.00290379
870000 -0.000581245 0.000581245 0.0138567
871000 0.000124427 -0.000124427 0.00974886
872000 -0.00193534 0.00193534 0.00336393
873000 0.00232118 -0.00232118 0.00661546
874000 -0.000828483 0.000828483 0.014545
875000 0.0013631 -0.0013631 0.0212272
876000 -0.000427497 0.000427497 0.0147857
877000 0.000675961 -0.000675961 0.00514456
878000 0.000323078 -0.000323078 0.0177323
879000 0.00148769 -0.00148769 0.0195544
880000 -0.00395295 0.00395295 0.00924988
881000 0.000242248 -0.000242248 0.0202686
882000 0.0027029 -0.0027029 0.0177094
883000 -2.97898e-05 2.97898e-05 0.0247302
884000 -0.00317664 0.00317664 0.0136461
885000 0.000327811 -0.000327811 0.00908104
886000 0.00326821 -0.00326821 0.0123651
887000 0.00122398 -0.00122398 0.00689767
888000 0.00212925 -0.00212925 0.0133715
889000 0.00111296 -0.00111296 0.0124962
890000 0.00270136 -0.00270136 0.00668245
891000 0.000960965 -0.000960965 0.0140176
892000 0.00293365 -0.00293365 0.00706803
893000 -5.77484e-05 5.77484e-05 0.013055
894000 -0.00105171 0.00105171 0.00539159
895000 -0.00299491 0.00299491 0.012628
896000 -0.000113586 0.000113586 0.022778
897000 -9.49916e-05 9.49916e-05 0.012326
898000 0.00371883 -0.00371883 0.00331067
899000 0.00134827 -0.00134827 0.0159114
900000 0.00222474 -0.00222474 0.0187196
901000 -0.00204245 0.00204245 0.0228485
902000 0.00328254 -0.00328254 0.0171097
903000 0.0012158 -0.0012158 0.0114722
904000 -0.00244912 0.00244912 0.0115442
905000 -0.00135518 0.00135518 -0.000251628
906000 -0.00244365 0.00244365 0.00318606
907000 0.000764219 -0.000764219 0.0155808
908000 0.00328137 -0.00328137 0.024968
909000 -0.00209307 0.00209307 0.0202661
910000 -0.000804933 0.000804933 0.0171365
911000 -0.00273702 0.00273702 0.00901345
912000 0.00180413 -0.00180413 0.0122626
913000 0.00260842 -0.00260842 0.0187203
914000 -0.00270738 0.00270738 0.0204542
915000 -0.000842541 0.000842541 0.0125763
916000 -0.00349931 0.00349931 0.00437025
917000 0.000994517 -0.000994517 0.00968389
918000 0.000354128 -0.000354128 0.0203276
919000 -0.000862557 0.000862557 0.0160376
920000 0.000881477 -0.000881477 0.00929061
921000 0.00112214 -0.00112214 0.0205958
922000 -0.00269016 0.00269016 0.0221885
923000 0.00212015 -0.00212015 0.00831056
924000 0.000350575 -0.000350575 0.00667334
925000 0.000624453 -0.000624453 0.0146223
926000 -0.0017747 0.0017747 0.0155391
927000 0.00140663 -0.00140663 0.00666875
928000 -0.00311004 0.00311004 0.0183196
929000 0.00543092 -0.00543092 0.0208784
930000 0.00099827 -0.00099827 0.0124929
931000 -0.00197893 0.00197893 0.00975184
932000 -0.00173928 0.00173928 0.00851565
933000 0.00196991 -0.00196991 0.0124861
934000 -0.00221204 0.00221204 0.00952664
935000 -0.00061522 0.00061522 0.0090314
936000 0.0044112 -0.0044112 0.0112287
937000 0.00138567 -0.00138567 0.0116191
938000 0.000997579 -0.000997579 0.00587428
939000 0.00146467 -0.00146467 0.00788834
940000 -0.00212415 0.00212415 0.0147136
941000 0.00258793 -0.00258793 0.0125959
942000 0.00048536 -0.00048536 0.0181211
943000 0.00195252 -0.00195252 0.0175351
944000 -0.00161046 0.00161046 0.0116539
945000 -0.00119042 0.00119042 0.00660325
946000 -0.000179078 0.000179078 0.0164719
947000 0.000661261 -0.000661261 0.0097669
948000 9.21525e-05 -9.21525e-05 0.00855136
949000 0.000753276 -0.000753276 0.00941365
950000 0.000721887 -0.000721887 0.00995936
951000 0.00072538 -0.00072538 0.0139959
952000 0.000286999 -0.000286999 0.0217757
953000 -0.00136026 0.00136026 0.0150606
954000 0.00127002 -0.00127002 0.0162503
955000 0.00326767 -0.00326767 0.0122565
956000 -0.00496387 0.00496387 0.00890052
957000 0.00466055 -0.00466055 0.0161809
958000 -0.00167286 0.00167286 0.00392305
959000 0.000203872 -0.000203872 0.010618
960000 0.00256059 -0.00256059 0.00667909
961000 -0.00108725 0.00108725 0.0035064
962000 0.00238155 -0.00238155 0.0160581
963000 -0.00433051 0.00433051 0.0130824
964000 0.00108248 -0.00108248 0.0118699
965000 0.000730771 -0.000730771 0.0242108
966000 0.000322449 -0.000322449 0.0136993
967000 0.0035916 -0.0035916 0.0172526
968000 0.00152711 -0.00152711 0.00773227
969000 -0.00273472 0.00273472 0.0108651
970000 9.74758e-05 -9.74758e-05 0.0145606
971000 -0.00369271 0.00369271 0.013917
972000 0.00131088 -0.00131088 0.00492175
973000 0.000442715 -0.000442715 0.0164775
974000 -0.000540972 0.000540972 0.00938455
975000 0.00231903 -0.00231903 0.00536444
976000 0.00385866 -0.00385866 0.00527224
977000 -0.000301612 0.000301612 0.0120997
978000 0.00122764 -0.00122764 0.0128285
979000 0.00192426 -0.00192426 0.0129001
980000 -0.00318954 0.00318954 0.00464755
981000 0.000966072 -0.000966072 0.0105372
982000 0.00275595 -0.00275595 0.0127675
983000 -0.00113927 0.00113927 0.0165689
984000 -0.000350675 0.000350675 0.00892374
985000 0.000140231 -0.000140231 0.0144609
986000 0.002163 -0.002163 0.00807342
987000 -0.00364212 0.00364212 0.0149293
988000 -0.00243686 0.00243686 0.00779226
989000 -0.00194304 0.00194304 0.0174947
990000 -0.00117564 0.00117564 0.0142806
991000 0.00185919 -0.00185919 0.0114818
992000 0.00184567 -0.00184567 0.0148664
993000 -0.00083551 0.00083551 0.011574
994000 0.00275859 -0.00275859 0.0187534
995000 0.000691677 -0.000691677 0.0103297
996000 -0.000460779 0.000460779 0.00964464
997000 0.00206352 -0.00206352 0.00785923
998000 0.000815651 -0.000815651 0.0128711
999000 0.00146578 -0.00146578 0.0180598
1000000 0.00192227 -0.00192227 0.0120682
1001000 -0.0016514 0.0016514 0.0160023
1002000 0.000787145 -0.000787145 0.00780269
1003000 0.00314818 -0.00314818 0.00836807
1004000 0.000130624 -0.000130624 0.00485826
1005000 -0.00107023 0.00107023 0.00666642
1006000 -0.00194353 0.00194353 0.00526415
1007000 -0.000251059 0.000251059 0.0234497
1008000 0.000865802 -0.000865802 0.011016
1009000 0.000535072 -0.000535072 0.0104992
1010000 0.000696828 -0.000696828 0.0132409
1011000 -0.000294451 0.000294451 0.0138393
1012000 0.00479694 -0.00479694 0.0161009
1013000 -0.00183898 0.00183898 0.00723358
1014000 0.00144996 -0.00144996 0.00564406
1015000 -0.00119702 0.00119702 0.0137582
1016000 -0.000337325 0.000337325 0.0123095
1017000 -0.00364328 0.00364328 0.0157388
1018000 0.00356235 -0.00356235 0.000865204
1019000 -0.000501068 0.000501068 0.0084237
1020000 0.0025431 -0.0025431 0.00526294
1021000 0.000195664 -0.000195664 0.00976596
1022000 0.000277028 -0.000277028 0.00335506
1023000 -0.00257582 0.00257582 0.0127073
1024000 -6.56244e-06 6.56244e-06 0.0143696
1025000 0.00379499 -0.00379499 0.0155199
1026000 -0.000691473 0.000691473 0.0191568
1027000 -0.000487323 0.000487323 0.00827985
1028000 -0.000967809 0.000967809 0.0123201
1029000 -0.000688768 0.000688768 0.00892074
1030000 0.00232304 -0.00232304 0.00589527
1031000 0.00141462 -0.00141462 0.0062169
1032000 -0.000788923 0.000788923 0.0188854
1033000 0.00159351 -0.00159351 0.013159
1034000 -0.000890519 0.000890519 0.0248506
1035000 -0.00143375 0.00143375 0.0164307
1036000 -9.56838e-05 9.56838e-05 0.0130568
1037000 -0.00287967 0.00287967 0.0117728
1038000 0.000874909 -0.000874909 0.0047929
1039000 0.00123274 -0.00123274 0.012373
1040000 -0.000534854 0.000534854 0.0119908
1041000 -0.00183663 0.00183663 0.00343614
1042000 -0.000110821 0.000110821 0.0116007
1043000 0.000300794 -0.000300794 0.00418522
1044000 0.000282053 -0.000282053 0.0145873
1045000 0.000642006 -0.000642006 0.0130375
1046000 0.000527307 -0.000527307 0.0117342
1047000 -0.000596801 0.000596801 0.0140911
1048000 0.00245483 -0.00245483 0.00960745
1049000 0.000335287 -0.000335287 0.0133106
1050000 -0.00114873 0.00114873 0.0105328
1051000 0.00132967 -0.00132967 0.00278608
1052000 -0.00266495 0.00266495 0.0110803
1053000 0.00050231 -0.00050231 0.0172508
1054000 -0.000636469 0.000636469 0.0233075
1055000 -0.00145325 0.00145325 0.00926667
1056000 0.00150796 -0.00150796 0.0104432
1057000 -0.000183022 0.000183022 0.0137374
1058000 0.00233706 -0.00233706 0.0129547
1059000 0.00206004 -0.00206004 0.00245589
1060000 0.00100007 -0.00100007 0.0173234
1061000 -0.000570643 0.000570643 0.0221354
1062000 0.000979706 -0.000979706 0.0231805
1063000 -0.00455826 0.00455826 0.0104363
1064000 -0.00224629 0.00224629 0.00981045
1065000 0.00218522 -0.00218522 0.0164091
1066000 -0.000899968 0.000899968 0.0153579
1067000 -0.000107879 0.000107879 0.0074059
1068000 0.0034762 -0.0034762 0.0181422
1069000 0.00118826 -0.00118826 0.0144891
1070000 -0.000590336 0.000590336 0.00241432
1071000 0.00233648 -0.00233648 0.00737978
1072000 0.000417948 -0.000417948 0.0116057
1073000 0.00244238 -0.00244238 0.00406123
1074000 0.000726137 -0.000726137 0.00667556
1075000 -0.0023316 0.0023316 0.00996119
1076000 0.00295713 -0.00295713 0.0190229
1077000 -0.00450349 0.00450349 0.00917047
1078000 0.00202699 -0.00202699 0.00948188
1079000 -0.00271222 0.00271222 0.00427105
1080000 0.000670082 -0.000670082 0.0115495
1081000 0.00194573 -0.00194573 0.00298245
1082000 0.00111947 -0.00111947 -0.00105394
1083000 -0.00245679 0.00245679 0.014284
1084000 -0.000313999 0.000313999 0.00970317
1085000 -0.00189401 0.00189401 0.00674164
1086000 0.00189104 -0.00189104 0.0140712
1087000 -0.00130469 0.00130469 0.0120725
1088000 -0.000141468 0.000141468 0.00835994
1089000 -0.001752 0.001752 0.00822657
1090000 0.00381731 -0.00381731 0.0176011
1091000 0.00195625 -0.00195625 0.0163217
1092000 -8.76665e-05 8.76665e-05 0.0143135
1093000 0.00109889 -0.00109889 0.0103603
1094000 0.000670651 -0.000670651 0.013552
1095000 -0.000897575 0.000897575 0.0188049
1096000 -0.000777426 0.000777426 0.0079851
1097000 -0.000326885 0.000326885 0.0142163
1098000 -0.00117056 0.00117056 0.0114658
1099000 -0.00286514 0.00286514 0.00734936
1100000 0.00335792 -0.00335792 0.0119198
