# Time-averaged data for fix 4
# TimeStep v_sigma_xx_lip v_sigma_yy_lip v_sigma_zz_lip
175000 -0.00139882 0.00139882 0.0199063
176000 0.00140906 -0.00140906 0.0113917
177000 -0.000132156 0.000132156 0.0136459
178000 -0.00230182 0.00230182 0.0164616
179000 -0.00427951 0.00427951 0.0123069
180000 0.000723886 -0.000723886 0.0219433
181000 0.00184956 -0.00184956 0.0171572
182000 0.00254686 -0.00254686 0.00395877
183000 -0.00114598 0.00114598 0.011545
184000 -0.00332915 0.00332915 0.0188319
185000 -0.00174854 0.00174854 0.0140747
186000 0.0012782 -0.0012782 0.0130283
187000 -7.51938e-05 7.51938e-05 0.0127662
188000 0.000409852 -0.000409852 0.0159276
189000 -0.00259893 0.00259893 0.00683019
190000 -0.00288544 0.00288544 0.0153777
191000 -5.85539e-06 5.85539e-06 0.00914651
192000 -0.00393091 0.00393091 0.0173199
193000 0.00232075 -0.00232075 0.0163877
194000 0.0015895 -0.0015895 0.00646723
195000 -0.00241645 0.00241645 0.0108989
196000 0.00250727 -0.00250727 0.00659786
197000 0.000139751 -0.000139751 0.00595301
198000 0.000194482 -0.000194482 0.0173154
199000 -0.00272634 0.00272634 0.017914
200000 -0.00067935 0.00067935 0.0179722
201000 0.00127401 -0.00127401 0.00746306
202000 -0.00118886 0.00118886 0.00817657
203000 -0.00144345 0.00144345 0.0140537
204000 -0.00159781 0.00159781 0.0112145
205000 -0.0024417 0.0024417 0.0146782
206000 0.00334336 -0.00334336 0.0135547
207000 -0.00308634 0.00308634 0.0181632
208000 -0.000255575 0.000255575 0.0213595
209000 0.00104567 -0.00104567 0.0132676
210000 -0.00126025 0.00126025 0.0184018
211000 -0.00114123 0.00114123 0.0215375
212000 4.35934e-05 -4.35934e-05 0.0230099
213000 -7.66392e-05 7.66392e-05 0.0170842
214000 0.000101225 -0.000101225 0.0160014
215000 0.00175074 -0.00175074 0.0221585
216000 -0.0014665 0.0014665 0.0136027
217000 -0.00149143 0.00149143 0.0224774
218000 -0.000387948 0.000387948 0.00952783
219000 0.00402029 -0.00402029 0.0233646
220000 0.00154017 -0.00154017 0.0238449
221000 0.00239204 -0.00239204 0.012422
222000 0.00174683 -0.00174683 0.0189304
223000 0.00223634 -0.00223634 0.0142411
224000 0.000227906 -0.000227906 0.0106239
225000 0.00123734 -0.00123734 0.00920487
226000 0.00179915 -0.00179915 0.0165818
227000 0.00324326 -0.00324326 0.0220787
228000 -0.00405988 0.00405988 0.00709658
229000 0.00217954 -0.00217954 0.0120345
230000 -0.00013391 0.00013391 0.0103459
231000 -0.00095454 0.00095454 0.0108561
232000 0.00230366 -0.00230366 0.0152428
233000 0.00210946 -0.00210946 0.00823537
234000 -0.00194674 0.00194674 0.0202874
235000 -0.00212367 0.00212367 0.0157087
236000 -0.00068046 0.00068046 0.0167692
237000 -0.00176334 0.00176334 0.0168072
238000 0.000215602 -0.000215602 0.0168914
239000 -0.00148968 0.00148968 0.0214321
240000 0.00229688 -0.00229688 0.016416
241000 -0.00202131 0.00202131 0.0138768
242000 0.00183683 -0.00183683 0.0201357
243000 0.00212386 -0.00212386 0.0118023
244000 -0.00022384 0.00022384 0.0168992
245000 -0.000243013 0.000243013 0.0148359
246000 0.00111772 -0.00111772 0.01247
247000 0.000413461 -0.000413461 0.0172694
248000 0.000226111 -0.000226111 0.0149647
249000 -0.000312884 0.000312884 0.0132359
250000 -0.00240277 0.00240277 0.0154044
251000 -0.000333959 0.000333959 0.0105899
252000 7.4559e-05 -7.4559e-05 0.00809961
253000 -0.00173673 0.00173673 0.0185765
254000 -0.00316389 0.00316389 0.0226049
255000 -0.00436996 0.00436996 0.0164034
256000 0.000348514 -0.000348514 0.0202721
257000 -0.000401397 0.000401397 0.0164896
258000 0.000105314 -0.000105314 0.0134028
259000 -0.00079481 0.00079481 0.0195462
260000 -0.00620995 0.00620995 0.0185182
261000 0.000704677 -0.000704677 0.00751866
262000 -0.00125024 0.00125024 0.0194619
263000 -0.00203856 0.00203856 0.00925487
264000 -8.71314e-05 8.71314e-05 0.0128193
265000 -0.000348886 0.000348886 0.0166657
266000 -0.00101861 0.00101861 0.0217812
267000 0.00222336 -0.00222336 0.0275788
268000 -0.000746718 0.000746718 0.0256907
269000 -0.00138486 0.00138486 0.0268988
270000 0.00115687 -0.00115687 0.0174614
271000 0.00292263 -0.00292263 -0.000837184
272000 0.00143119 -0.00143119 0.0156334
273000 0.000325158 -0.000325158 0.0153969
274000 0.00101031 -0.00101031 0.0107532
275000 0.00122429 -0.00122429 0.0233406
276000 -0.000671977 0.000671977 0.0122877
277000 0.00156979 -0.00156979 0.0196083
278000 -0.00120801 0.00120801 0.0151792
279000 0.00272626 -0.00272626 0.0296874
280000 0.00115931 -0.00115931 0.0239984
281000 -0.00354638 0.00354638 0.0214061
282000 0.00132602 -0.00132602 0.00835116
283000 0.0020541 -0.0020541 0.0156108
284000 -0.00153012 0.00153012 0.0206406
285000 0.000881546 -0.000881546 0.0130278
286000 0.00436644 -0.00436644 0.0193477
287000 -0.00144501 0.00144501 0.0191013
288000 0.00352219 -0.00352219 0.00776356
289000 0.0010903 -0.0010903 0.0184354
290000 0.000285876 -0.000285876 0.0101003
291000 -0.00190063 0.00190063 0.0169263
292000 -0.00227525 0.00227525 0.00817993
293000 -0.00208726 0.00208726 0.013096
294000 0.00257243 -0.00257243 0.0272979
295000 0.00208555 -0.00208555 0.0178138
296000 -0.00103309 0.00103309 0.0235713
297000 0.0028256 -0.0028256 0.0105047
298000 -0.000600903 0.000600903 0.0141485
299000 7.95413e-07 -7.95413e-07 0.0187767
300000 -0.00256179 0.00256179 0.0163753
301000 -0.00386568 0.00386568 0.0173444
302000 0.00160571 -0.00160571 0.0241196
303000 0.000325204 -0.000325204 0.0245444
304000 0.000401233 -0.000401233 0.0194171
305000 0.00271307 -0.00271307 0.0109145
306000 0.000179863 -0.000179863 0.0173224
307000 -0.00248902 0.00248902 0.0151369
308000 0.00134778 -0.00134778 0.0178163
309000 -0.00245918 0.00245918 0.0216775
310000 -0.000254955 0.000254955 0.0220282
311000 0.00028446 -0.00028446 0.0177031
312000 -0.00123323 0.00123323 0.014565
313000 -0.00246 0.00246 0.0109361
314000 -0.000716118 0.000716118 0.0137152
315000 -0.0002441 0.0002441 0.00884699
316000 -0.000638016 0.000638016 0.0168278
317000 -0.00284143 0.00284143 0.0150342
318000 0.0045009 -0.0045009 0.00854084
319000 0.00133909 -0.00133909 0.012419
320000 -0.00136002 0.00136002 0.0139492
321000 -0.0026045 0.0026045 0.0166436
322000 0.0014211 -0.0014211 0.0129563
323000 -0.000552756 0.000552756 0.00273259
324000 -0.00163304 0.00163304 0.0138271
325000 0.00469621 -0.00469621 0.0152406
326000 -0.0017063 0.0017063 0.0124374
327000 0.00257281 -0.00257281 0.01375
328000 0.000172093 -0.000172093 0.0128912
329000 0.000706419 -0.000706419 0.00465137
330000 -0.00195645 0.00195645 0.0112413
331000 0.000394856 -0.000394856 0.019964
332000 0.00534455 -0.00534455 0.0246065
333000 0.000549455 -0.000549455 0.0174042
334000 -0.000994244 0.000994244 0.0117605
335000 -0.000308576 0.000308576 0.0167142
336000 -0.00327199 0.00327199 0.0115424
337000 0.000207585 -0.000207585 0.0112718
338000 -0.00475358 0.00475358 0.0209559
339000 0.000426403 -0.000426403 0.0236826
340000 -0.00140085 0.00140085 0.0287865
341000 0.000574787 -0.000574787 0.0209747
342000 -2.70046e-05 2.70046e-05 0.0126832
343000 -0.00275535 0.00275535 0.0136819
344000 0.00120513 -0.00120513 0.0164933
345000 0.000167345 -0.000167345 0.0217008
346000 0.00043491 -0.00043491 0.025999
347000 0.00345923 -0.00345923 0.0280679
348000 -0.00136188 0.00136188 0.0142594
349000 -0.000891468 0.000891468 0.0182319
350000 -0.00199891 0.00199891 0.00233234
351000 0.000493149 -0.000493149 0.00287312
352000 0.000897253 -0.000897253 0.00935579
353000 -0.0025246 0.0025246 0.0204921
354000 0.000134714 -0.000134714 0.0138181
355000 0.00151379 -0.00151379 0.013612
356000 -0.00152454 0.00152454 0.0165799
357000 0.00303206 -0.00303206 0.0282681
358000 -0.000252987 0.000252987 0.0325988
359000 -1.63104e-05 1.63104e-05 0.0166949
360000 -0.00235838 0.00235838 0.0216193
361000 0.00275062 -0.00275062 0.0109234
362000 0.00167335 -0.00167335 0.0123814
363000 0.000709499 -0.000709499 0.0162143
364000 -0.000475563 0.000475563 0.0161916
365000 0.000503528 -0.000503528 0.0194031
366000 -0.00152693 0.00152693 0.00996964
367000 0.00197858 -0.00197858 0.0146953
368000 -0.00174539 0.00174539 0.0192472
369000 0.000666342 -0.000666342 0.0102876
370000 0.00225632 -0.00225632 0.0220005
371000 0.000693135 -0.000693135 0.0203326
372000 -4.70143e-05 4.70143e-05 0.0167036
373000 -0.00156602 0.00156602 0.00976324
374000 0.00357543 -0.00357543 0.0104686
375000 -0.00131395 0.00131395 0.0127754
376000 -0.000596114 0.000596114 0.0125185
377000 0.00134385 -0.00134385 0.0153603
378000 0.000136977 -0.000136977 0.0171102
379000 0.00243905 -0.00243905 0.0191656
380000 0.00165535 -0.00165535 0.0245968
381000 0.00138193 -0.00138193 0.022547
382000 0.000133516 -0.000133516 0.0109827
383000 0.00422678 -0.00422678 0.015667
384000 0.0027473 -0.0027473 0.0200903
385000 -0.000678857 0.000678857 0.0227531
386000 0.00035019 -0.00035019 0.0180507
387000 -0.00198825 0.00198825 0.0219927
388000 0.000255156 -0.000255156 0.0186015
389000 0.00118389 -0.00118389 0.00849105
390000 0.000452 -0.000452 0.0182483
391000 0.000187243 -0.000187243 0.0191095
392000 -0.00135705 0.00135705 0.0112693
393000 0.0014065 -0.0014065 0.0212142
394000 -0.00331043 0.00331043 0.0158621
395000 -0.000917732 0.000917732 0.015748
396000 0.00125669 -0.00125669 0.0138797
397000 -0.00199472 0.00199472 0.00538615
398000 0.00199262 -0.00199262 0.0253349
399000 -0.000497834 0.000497834 0.00919468
400000 -0.00177355 0.00177355 0.0184779
401000 -0.00233261 0.00233261 0.0119752
402000 -0.000104191 0.000104191 0.0115135
403000 -0.000677825 0.000677825 0.0121039
404000 0.00226661 -0.00226661 0.00246233
405000 0.00133215 -0.00133215 0.000898318
406000 0.000589584 -0.000589584 0.00741597
407000 0.000536315 -0.000536315 0.0102923
408000 0.000161637 -0.000161637 0.00949114
409000 4.40016e-05 -4.40016e-05 0.0120191
410000 0.000361572 -0.000361572 0.0222229
411000 -0.00133837 0.00133837 0.030398
412000 0.00123482 -0.00123482 0.00789873
413000 -0.00189571 0.00189571 0.00722005
414000 -0.00225587 0.00225587 0.0138189
415000 0.000180098 -0.000180098 0.0234277
416000 -0.0017663 0.0017663 0.0159376
417000 0.00182699 -0.00182699 0.0227367
418000 0.00117425 -0.00117425 0.0218006
419000 0.000498325 -0.000498325 0.0163189
420000 -0.000930333 0.000930333 0.018297
421000 -8.39563e-05 8.39563e-05 0.0167213
422000 -0.00276919 0.00276919 0.025013
423000 0.00117011 -0.00117011 0.0195971
424000 -0.00122905 0.00122905 0.0233892
425000 0.00158018 -0.00158018 0.0133357
426000 -0.0024509 0.0024509 0.00767769
427000 0.000336289 -0.000336289 0.0128755
428000 -0.00190392 0.00190392 0.0161442
429000 -0.0015196 0.0015196 0.0210948
430000 -0.00211605 0.00211605 0.0207633
431000 -0.00164293 0.00164293 0.0215401
432000 -0.00390931 0.00390931 0.02029
433000 -0.00280665 0.00280665 0.0107002
434000 0.0012838 -0.0012838 0.0081266
435000 -0.000376809 0.000376809 0.013933
436000 -0.00019975 0.00019975 0.018529
437000 -0.0013515 0.0013515 0.0145295
438000 0.00110685 -0.00110685 0.0229207
439000 -0.00110915 0.00110915 0.0213497
440000 -0.00246769 0.00246769 0.0104008
441000 0.0013224 -0.0013224 0.00541426
442000 -0.000529725 0.000529725 0.0175907
443000 0.00188974 -0.00188974 0.00515663
444000 -0.00233546 0.00233546 0.0255538
445000 -0.00386613 0.00386613 0.0187681
446000 -0.00288391 0.00288391 0.0115902
447000 -0.00335665 0.00335665 0.00689459
448000 -5.02817e-06 5.02817e-06 0.0292854
449000 -0.000499145 0.000499145 0.0126117
450000 0.000988777 -0.000988777 0.0140188
451000 -0.00186983 0.00186983 0.0131845
452000 0.00163885 -0.00163885 0.0211563
453000 -0.00153785 0.00153785 0.0190636
454000 -0.00050294 0.00050294 0.0153219
455000 -0.000700106 0.000700106 0.0194569
456000 -0.0034521 0.0034521 0.0161127
457000 -0.000558741 0.000558741 0.0204909
458000 -0.000993039 0.000993039 0.0192581
459000 0.000238245 -0.000238245 0.01288
460000 -0.00455478 0.00455478 0.0108521
461000 -0.000992599 0.000992599 0.0166021
462000 4.21408e-06 -4.21408e-06 0.019996
463000 -0.000599647 0.000599647 0.0203723
464000 -0.000201247 0.000201247 0.0260332
465000 -0.000956751 0.000956751 0.0206249
466000 -8.5515e-05 8.5515e-05 0.017919
467000 0.00124088 -0.00124088 0.0234417
468000 0.000881688 -0.000881688 0.0248364
469000 -0.00249947 0.00249947 0.001429
470000 -0.00165501 0.00165501 0.000544783
471000 -0.000763243 0.000763243 0.00621666
472000 0.000251422 -0.000251422 0.0113745
473000 -0.00356049 0.00356049 0.0195452
474000 -0.00126493 0.00126493 0.0194388
475000 0.00377496 -0.00377496 0.0245267
476000 -0.00190375 0.00190375 0.0180659
477000 0.000183214 -0.000183214 0.01228
478000 0.000617682 -0.000617682 0.0201039
479000 -0.00171159 0.00171159 0.0115527
480000 -0.00295347 0.00295347 0.0171825
481000 -0.000401329 0.000401329 0.00959725
482000 -0.000606654 0.000606654 0.0191953
483000 -0.00092346 0.00092346 0.0174349
484000 -0.00100063 0.00100063 0.015063
485000 0.000356838 -0.000356838 0.019353
486000 0.00182612 -0.00182612 0.0104288
487000 0.00281326 -0.00281326 0.00594349
488000 -0.000655632 0.000655632 0.01085
489000 0.000753312 -0.000753312 0.0173409
490000 0.0016328 -0.0016328 0.00574569
491000 -0.00177406 0.00177406 0.00256459
492000 -0.00350805 0.00350805 0.0140858
493000 -0.000539706 0.000539706 0.0082883
494000 -0.00191426 0.00191426 0.0126975
495000 0.000217583 -0.000217583 0.022058
496000 -0.000400816 0.000400816 0.0272506
497000 0.00205705 -0.00205705 0.0193015
498000 -0.00340443 0.00340443 0.0254874
499000 -7.09077e-05 7.09077e-05 0.011453
500000 -0.000268547 0.000268547 0.00913249
501000 9.23045e-05 -9.23045e-05 0.017561
502000 -0.000839457 0.000839457 0.0184266
503000 -0.00093625 0.00093625 0.0123091
504000 -0.00448 0.00448 0.0185108
505000 -1.08973e-06 1.08973e-06 0.0196006
506000 0.00136769 -0.00136769 0.0105053
507000 0.00267797 -0.00267797 0.00969387
508000 -0.00150914 0.00150914 0.00479062
509000 0.000839949 -0.000839949 0.0131336
510000 -0.00218547 0.00218547 0.0186245
511000 0.00172328 -0.00172328 0.00988936
512000 -0.00341544 0.00341544 0.0235134
513000 -0.00134065 0.00134065 0.0119676
514000 -0.00320882 0.00320882 0.0234623
515000 -0.00289449 0.00289449 0.024297
516000 0.000695871 -0.000695871 0.0142514
517000 -0.000305955 0.000305955 0.0179138
518000 0.00104982 -0.00104982 0.00911821
519000 0.0031285 -0.0031285 0.0112455
520000 -0.00171033 0.00171033 0.00665126
521000 -0.000472587 0.000472587 0.00744671
522000 -0.00158727 0.00158727 0.0117616
523000 -0.000353214 0.000353214 0.0105348
524000 0.00259829 -0.00259829 0.0162025
525000 -0.0032101 0.0032101 0.0168635
526000 0.00286151 -0.00286151 0.0123647
527000 -0.00229078 0.00229078 0.0214747
528000 0.00337461 -0.00337461 0.0311919
529000 0.00104359 -0.00104359 0.0204182
530000 -0.000954247 0.000954247 0.0132023
531000 0.000861816 -0.000861816 0.00144163
532000 0.000176828 -0.000176828 0.0108176
533000 -0.00142749 0.00142749 0.0110026
534000 -0.000654004 0.000654004 0.00970439
535000 -0.000580365 0.000580365 0.0172565
536000 6.00757e-05 -6.00757e-05 0.0254359
537000 0.00126158 -0.00126158 0.0130768
538000 0.000163227 -0.000163227 0.00751715
539000 -0.00345097 0.00345097 0.0143253
540000 0.000432079 -0.000432079 0.0234256
541000 -0.00196415 0.00196415 0.023906
542000 0.000256381 -0.000256381 0.020517
543000 0.00166755 -0.00166755 0.0147983
544000 -0.00241276 0.00241276 0.0170939
545000 0.00341129 -0.00341129 0.0141016
546000 -0.000896799 0.000896799 0.0137927
547000 -0.00295958 0.00295958 0.0134
548000 -0.000778491 0.000778491 0.0162426
549000 -0.000652169 0.000652169 0.0117234
550000 -5.44839e-05 5.44839e-05 0.0115305
551000 -0.000161953 0.000161953 0.00683788
552000 0.000608958 -0.000608958 0.0105219
553000 0.00240742 -0.00240742 0.00762028
554000 -0.00080989 0.00080989 0.0140264
555000 0.00188362 -0.00188362 0.0201648
556000 -0.00209907 0.00209907 0.00950855
557000 0.00508545 -0.00508545 0.0145917
558000 9.7873e-05 -9.7873e-05 0.0173858
559000 0.00359451 -0.00359451 0.0261782
560000 0.000743871 -0.000743871 0.0127439
561000 0.000184439 -0.000184439 0.00955015
562000 0.0004624 -0.0004624 0.0227123
563000 -0.00120346 0.00120346 0.00962264
564000 0.00243738 -0.00243738 0.0142489
565000 0.00208407 -0.00208407 0.0174049
566000 0.000744236 -0.000744236 0.0234503
567000 -0.000262238 0.000262238 0.019993
568000 0.00143339 -0.00143339 0.0153156
569000 -0.0015209 0.0015209 0.0131246
570000 0.00362384 -0.00362384 0.0122657
571000 -0.00262058 0.00262058 0.0130508
572000 -0.00269367 0.00269367 0.00930132
573000 -0.000619885 0.000619885 0.0180945
574000 0.0034181 -0.0034181 0.0156923
575000 -0.00402301 0.00402301 0.0169265
576000 -0.00173978 0.00173978 0.0115613
577000 0.000763451 -0.000763451 0.0104975
578000 0.000477824 -0.000477824 0.016877
579000 0.00196534 -0.00196534 0.0136367
580000 -0.0013002 0.0013002 0.0140738
581000 0.000159434 -0.000159434 0.0113092
582000 0.00261743 -0.00261743 0.00455815
583000 -0.00160067 0.00160067 0.0148353
584000 -0.00250277 0.00250277 0.00403132
585000 0.000365414 -0.000365414 0.0145513
586000 -0.000197706 0.000197706 0.0124963
587000 0.00501965 -0.00501965 0.00735385
588000 0.00143934 -0.00143934 0.0110109
589000 0.000313935 -0.000313935 0.0146275
590000 -0.000601215 0.000601215 0.0192198
591000 0.00124203 -0.00124203 0.011411
592000 0.00324211 -0.00324211 0.0162491
593000 0.00470109 -0.00470109 0.0124976
594000 0.00119201 -0.00119201 0.0109457
595000 -0.00129202 0.00129202 0.016822
596000 -0.000194069 0.000194069 0.00914785
597000 -0.00161781 0.00161781 0.00446041
598000 0.00513791 -0.00513791 0.022954
599000 0.000432845 -0.000432845 0.0218605
600000 -0.00328456 0.00328456 0.0237161
601000 -0.000609425 0.000609425 0.0216972
602000 -0.000161469 0.000161469 0.00892679
603000 0.000677127 -0.000677127 0.018532
604000 0.000307334 -0.000307334 0.013161
605000 -0.00192576 0.00192576 0.0149738
606000 -0.00251577 0.00251577 0.0203917
607000 0.00333716 -0.00333716 0.0132115
608000 0.000917508 -0.000917508 0.0183602
609000 0.000323547 -0.000323547 0.0114478
610000 0.00059243 -0.00059243 0.0217693
611000 -0.00155062 0.00155062 0.0163792
612000 -0.00200418 0.00200418 0.0126998
613000 -0.00134176 0.00134176 0.014706
614000 0.000278685 -0.000278685 0.0129853
615000 -0.00188434 0.00188434 0.0132433
616000 0.00152128 -0.00152128 0.0141148
617000 0.00169429 -0.00169429 0.0187983
618000 -0.000440597 0.000440597 0.0145932
619000 -0.0012153 0.0012153 0.0196233
620000 -0.00132841 0.00132841 0.0129913
621000 0.00181132 -0.00181132 0.0175411
622000 -0.000857438 0.000857438 0.0148362
623000 -0.00245597 0.00245597 0.0105962
624000 -0.0006006 0.0006006 0.0248035
625000 -0.000759993 0.000759993 0.0206653
626000 0.00266223 -0.00266223 0.0065927
627000 0.000773208 -0.000773208 0.0163911
628000 -0.00177302 0.00177302 0.0116055
629000 0.000167407 -0.000167407 0.00716359
630000 6.25523e-05 -6.25523e-05 0.00413703
631000 -0.00212745 0.00212745 0.00873018
632000 0.00123884 -0.00123884 0.0185508
633000 -0.00074702 0.00074702 0.0175536
634000 0.00157627 -0.00157627 0.0142722
635000 0.000217669 -0.000217669 0.0151077
636000 -0.00215571 0.00215571 0.0228726
637000 -0.00179512 0.00179512 0.0167069
638000 -0.00113475 0.00113475 0.000988735
639000 0.00177519 -0.00177519 0.0184267
640000 -5.16542e-05 5.16542e-05 0.018489
641000 -2.34684e-05 2.34684e-05 0.0156322
642000 -0.00226034 0.00226034 0.00877793
643000 -8.76764e-05 8.76764e-05 0.00983689
644000 -0.000311909 0.000311909 0.0118395
645000 0.00127348 -0.00127348 0.0154042
646000 0.000221205 -0.000221205 0.0116142
647000 -0.000961266 0.000961266 0.0166554
648000 0.00318801 -0.00318801 0.00570746
649000 0.00233303 -0.00233303 0.00652173
650000 -0.00222261 0.00222261 0.00913979
651000 0.000323969 -0.000323969 0.0163203
652000 -0.000167333 0.000167333 0.013166
653000 -0.00110044 0.00110044 0.0172887
654000 0.00249943 -0.00249943 0.0166542
655000 0.000639716 -0.000639716 0.0157208
656000 -0.00136848 0.00136848 0.0141007
657000 0.00110778 -0.00110778 0.0116448
658000 0.00120015 -0.00120015 0.00636746
659000 -0.000165656 0.000165656 0.0133021
660000 0.0032862 -0.0032862 0.0140176
661000 -0.0014889 0.0014889 0.0280416
662000 -0.000828358 0.000828358 0.0223365
663000 0.000881599 -0.000881599 0.0206149
664000 0.00125223 -0.00125223 0.0178699
665000 -0.00168153 0.00168153 0.0190429
666000 0.000535738 -0.000535738 0.00844006
667000 0.00397588 -0.00397588 0.0115907
668000 -5.14713e-05 5.14713e-05 0.00629283
669000 0.00263798 -0.00263798 0.0109146
670000 -0.00399343 0.00399343 0.014314
671000 0.0014503 -0.0014503 0.0184503
672000 0.0041402 -0.0041402 0.0111201
673000 0.000455198 -0.000455198 0.0111374
674000 0.000376042 -0.000376042 0.0179088
675000 0.000291489 -0.000291489 0.0239053
676000 -0.001284 0.001284 0.0177098
677000 0.00116064 -0.00116064 0.0188676
678000 -0.000569414 0.000569414 0.0140311
679000 -0.00108302 0.00108302 0.0203041
680000 0.00123885 -0.00123885 0.0190399
681000 0.00245563 -0.00245563 0.00965877
682000 0.00132785 -0.00132785 0.0152242
683000 -0.00274097 0.00274097 0.0178575
684000 0.000539113 -0.000539113 0.00893976
685000 0.000292309 -0.000292309 0.0256156
686000 -0.00338224 0.00338224 0.0241719
687000 0.00316821 -0.00316821 0.0113963
688000 -0.000921084 0.000921084 0.00848455
689000 -0.000631964 0.000631964 0.0150712
690000 -0.00227737 0.00227737 0.0181426
691000 -0.00206775 0.00206775 0.0168877
692000 -0.000962724 0.000962724 0.0174933
693000 -0.00180328 0.00180328 0.0106993
694000 0.00128472 -0.00128472 0.0155681
695000 0.00199638 -0.00199638 0.00362183
696000 -0.00108567 0.00108567 0.00184543
697000 0.000975878 -0.000975878 0.0115069
698000 -0.00382702 0.00382702 0.00697913
699000 0.00218131 -0.00218131 0.0163529
700000 0.000366602 -0.000366602 0.0194112
701000 -0.00116476 0.00116476 0.00670245
702000 0.00102285 -0.00102285 0.00479822
703000 -0.00355074 0.00355074 0.0168
704000 0.00248037 -0.00248037 0.0249911
705000 0.0011451 -0.0011451 0.0256337
706000 0.000793107 -0.000793107 0.0218138
707000 0.00218103 -0.00218103 0.0178444
708000 0.00209497 -0.00209497 0.0100243
709000 -0.0019197 0.0019197 0.0137968
710000 0.00148726 -0.00148726 0.0140691
711000 -0.00255876 0.00255876 0.00643233
712000 -0.000657135 0.000657135 0.0180446
713000 0.000954066 -0.000954066 0.0112483
714000 0.000995928 -0.000995928 0.0177389
715000 -0.000463971 0.000463971 0.0204865
716000 -0.000163752 0.000163752 0.00381349
717000 -0.000725114 0.000725114 0.001976
718000 -0.000585695 0.000585695 0.0147106
719000 0.00222051 -0.00222051 0.0119164
720000 -0.0013712 0.0013712 0.0154325
721000 0.00105856 -0.00105856 0.0117353
722000 0.00165821 -0.00165821 0.00612385
723000 0.00217181 -0.00217181 0.0165188
724000 0.00402368 -0.00402368 0.019213
725000 -0.00229241 0.00229241 0.0221788
726000 0.00473665 -0.00473665 0.0174751
727000 -0.00111272 0.00111272 0.0147556
728000 -1.28395e-05 1.28395e-05 0.0176559
