# Time-averaged data for fix 3
# TimeStep v_lat_tension
100373 1.87544
100374 3.22525
100375 4.11433
100376 2.8519
100377 3.79302
100378 4.37394
100379 6.35695
100380 4.72667
100381 3.82776
100382 3.7436
100383 4.04969
100384 3.84863
100385 2.88491
100386 1.35519
100387 0.73108
100388 1.79653
100389 -0.329563
100390 -1.38472
100391 -1.33991
100392 -0.608881
100393 -1.41166
100394 1.61619
100395 -1.51605
100396 -0.286134
100397 1.51452
100398 -0.290609
100399 -0.795479
100400 -1.36806
100401 0.0554805
100402 -2.12065
100403 0.592051
100404 -1.9276
100405 0.885293
100406 1.95659
100407 2.73098
100408 -0.199575
100409 3.2728
100410 0.313168
100411 2.69958
100412 2.84386
100413 2.18373
100414 0.234613
100415 -0.962773
100416 -1.0821
100417 -0.111521
100418 0.118942
100419 0.632972
100420 -0.0078064
100421 -1.62987
100422 -2.5158
100423 -0.825274
100424 -1.00141
100425 -0.508518
100426 0.93904
100427 1.20875
100428 1.61578
100429 1.00887
100430 0.0618538
100431 -1.24627
100432 0.734477
100433 -0.377026
100434 -0.444707
100435 0.745667
100436 0.206078
100437 2.44094
100438 0.715143
100439 2.55914
100440 2.16451
100441 3.552
100442 1.85482
100443 1.8099
100444 0.222542
100445 0.517576
100446 -1.35779
100447 -1.3579
100448 -3.12619
100449 -2.1101
100450 -5.1261
100451 -0.427285
100452 -1.07858
100453 -0.529066
100454 -2.17713
100455 -0.461038
100456 -0.271241
100457 0.99677
100458 -0.534004
100459 -1.35365
100460 0.992644
100461 -3.15312
100462 0.116779
100463 -0.7397
100464 -3.12675
100465 0.326871
100466 -1.21961
100467 0.0216555
100468 2.76903
100469 3.7823
100470 1.43833
100471 -0.00759577
100472 1.77803
100473 0.137992
100474 2.20112
100475 1.04457
100476 -1.52439
100477 3.77593
100478 1.94682
100479 2.12964
100480 1.23971
100481 1.60088
100482 -0.162567
100483 0.977174
100484 2.71721
100485 0.659457
100486 1.19919
100487 2.76132
100488 1.25593
100489 2.64212
100490 0.861685
100491 1.47917
100492 -0.621333
100493 2.61034
100494 1.89496
100495 2.31244
100496 0.532599
100497 3.00434
100498 1.32053
100499 2.81737
100500 2.33216
100501 2.16165
100502 2.08243
100503 3.1984
100504 4.44683
100505 2.52665
100506 5.23415
100507 4.81293
100508 6.53711
100509 4.02261
100510 2.77126
100511 3.9627
100512 2.76017
100513 3.37159
100514 3.63953
100515 4.65786
100516 2.19939
100517 1.83037
100518 1.62905
100519 -0.84706
100520 -1.0187
100521 -2.0113
100522 -1.37814
100523 -4.05281
100524 -2.73308
100525 -0.9863
100526 -3.53831
100527 -0.683601
100528 -1.94906
100529 1.49669
100530 -0.135098
100531 0.723165
100532 0.414396
100533 1.53759
100534 -0.0468778
100535 -0.360065
100536 -0.0270695
100537 0.443914
100538 1.54426
100539 -1.68082
100540 -0.150419
100541 -1.44371
100542 0.103436
100543 1.89092
100544 -1.06974
100545 -1.66274
100546 0.371502
100547 1.10735
100548 1.52989
100549 1.09047
100550 1.40168
100551 3.80054
100552 0.691232
100553 2.41792
100554 1.24596
100555 3.04278
100556 3.16764
100557 1.0257
100558 1.60094
100559 1.50077
100560 1.17782
100561 0.174537
100562 1.80477
100563 0.882489
100564 0.714848
100565 2.34064
100566 -0.379184
100567 2.5837
100568 1.28061
100569 0.169421
100570 4.34706
100571 1.2988
100572 -0.478925
100573 -2.80333
100574 -1.80133
100575 -2.45598
100576 -0.697685
100577 -2.23696
100578 -2.02358
100579 -2.84263
100580 -1.96407
100581 -2.58689
100582 -0.97274
100583 -1.10191
100584 -0.127317
100585 0.630601
100586 2.56934
100587 3.69415
100588 1.28842
100589 0.598281
100590 0.188865
100591 -0.40389
100592 3.72119
100593 -1.33662
100594 -0.3276
100595 -1.11663
100596 -3.44059
100597 -4.35322
100598 -1.51035
100599 -0.0330224
100600 -0.97884
100601 1.35176
100602 1.61368
100603 -4.01464
100604 -2.1267
