# Time-averaged data for fix 3
# TimeStep v_lat_tension
100369 0.186481
100370 -0.525554
100371 -0.407536
100372 0.0960954
100373 -0.417887
100374 0.41529
100375 0.226238
100376 0.0102108
100377 0.125823
100378 -0.315711
100379 0.447555
100380 0.410626
100381 0.765631
100382 0.746726
100383 -0.0800944
100384 0.842483
100385 0.0321682
100386 0.589935
100387 0.12873
100388 1.08398
100389 1.12839
100390 0.344417
100391 1.43761
100392 1.91963
100393 1.09749
100394 -0.034681
100395 0.512934
100396 0.153009
100397 0.256737
100398 0.395755
100399 -0.119075
100400 -0.653898
100401 -0.854744
100402 -0.46311
100403 -0.103702
100404 0.0872756
100405 -0.46955
100406 -0.603667
100407 -0.387847
100408 0.495836
100409 0.482218
100410 0.551214
100411 1.20493
100412 1.0168
100413 0.636626
100414 1.39875
100415 0.733525
100416 1.08128
100417 1.57268
100418 0.73252
100419 -0.177557
100420 1.24517
100421 0.475154
100422 1.45401
100423 0.846032
100424 0.69043
100425 0.863547
100426 0.394928
100427 0.534963
100428 0.687285
100429 0.772895
100430 0.114128
100431 0.975741
100432 0.78196
100433 0.331085
100434 -0.461797
100435 0.122224
100436 0.21598
100437 0.22537
100438 0.558432
100439 0.720669
100440 -0.0776512
100441 1.27223
100442 0.905636
100443 0.867906
100444 0.618531
100445 0.3322
100446 0.525572
100447 0.277258
100448 1.02592
100449 -0.00402473
100450 0.491313
100451 0.758037
100452 0.840621
100453 0.113998
100454 -0.160667
100455 -0.180904
100456 0.289193
100457 0.108459
100458 0.123062
100459 0.352356
100460 1.30345
100461 0.398569
100462 1.22566
100463 1.05554
100464 1.46935
100465 1.21539
100466 1.18432
100467 1.47416
100468 0.582299
100469 1.75833
100470 0.592109
100471 1.36269
100472 0.589967
100473 -0.200504
100474 0.0785728
100475 0.890874
100476 1.32777
100477 -0.234385
100478 0.0153037
100479 0.361682
100480 -0.151012
100481 0.613821
100482 0.860237
100483 1.13857
100484 0.57583
100485 1.37486
100486 0.719117
100487 1.03702
100488 0.71008
100489 0.984541
100490 0.671748
100491 1.50819
100492 0.828028
100493 1.01705
100494 0.2572
100495 0.795291
100496 1.2109
100497 0.825509
100498 1.34797
100499 1.21357
100500 1.12329
100501 1.5036
100502 1.18307
100503 1.84257
100504 1.37763
100505 0.662851
100506 -0.0890861
100507 0.520843
100508 0.45504
100509 -0.0186375
100510 0.23851
100511 0.129402
100512 0.38439
100513 -0.354587
100514 0.211303
100515 0.189911
100516 0.425397
100517 -0.247582
100518 -0.301338
100519 -0.568222
100520 -1.03589
100521 -0.70417
100522 -0.987041
100523 -0.579782
100524 -0.607948
100525 0.0641488
100526 0.279256
100527 -0.130945
100528 0.285142
100529 0.106957
100530 0.315358
100531 0.454058
100532 1.26528
100533 0.848259
100534 0.86468
100535 0.57287
100536 0.965144
100537 1.23638
100538 1.355
100539 0.812969
100540 1.84428
100541 0.800884
100542 -0.139351
100543 -0.262138
100544 0.296729
100545 -0.781727
100546 -0.315489
100547 -0.416379
100548 -0.814494
100549 -0.57237
100550 -0.316362
100551 -1.01837
100552 -0.414287
100553 -1.31118
100554 0.0621851
100555 -0.472267
100556 -0.608637
100557 -0.178737
100558 -0.178256
100559 -1.19292
100560 -0.454551
100561 0.149373
100562 -0.107932
100563 -1.03866
100564 -0.520135
100565 0.58451
100566 -0.724894
100567 0.087521
100568 0.147139
100569 -0.635957
100570 0.015201
100571 -0.25069
100572 -0.369368
100573 -0.208835
100574 -0.976437
100575 -0.080731
100576 -0.282359
100577 -1.06153
100578 -0.79881
100579 -1.35979
100580 -1.60017
100581 -0.572033
100582 -0.487056
100583 -0.883112
100584 -1.49708
100585 -0.352316
100586 -0.565655
100587 0.125925
100588 -0.536851
100589 0.178723
100590 -0.510452
100591 0.11306
100592 0.657016
100593 0.509399
100594 0.604293
100595 -0.266194
100596 -0.0357609
100597 0.955413
100598 0.521531
100599 -0.103438
100600 1.24211
100601 0.57941
100602 0.681503
100603 1.00123
100604 1.42103
100605 1.39054
100606 0.477503
100607 0.853223
100608 0.752729
100609 -0.202926
100610 -0.394849
100611 0.491375
100612 -0.0600619
100613 0.593659
100614 -0.448598
100615 0.109137
100616 0.135813
100617 0.596682
100618 0.587001
100619 1.29185
100620 1.02596
100621 0.974844
100622 0.71876
100623 0.27477
100624 -0.0306393
100625 0.553459
100626 -0.572586
100627 0.320271
100628 -0.162881
100629 0.0387686
100630 -0.00823766
100631 0.197752
100632 -0.392222
100633 0.540901
100634 0.969466
100635 0.742695
100636 -0.179033
100637 0.723317
100638 -0.761103
100639 0.0885766
100640 -0.972152
100641 0.436643
100642 -1.05508
100643 -0.438185
100644 -0.529382
100645 -0.838887
100646 -0.158246
100647 0.463235
100648 0.542967
100649 0.446128
100650 0.984448
100651 0.490576
100652 1.46187
100653 -0.0454752
100654 0.128609
100655 0.721327
100656 -0.198911
100657 1.27194
100658 0.0248418
100659 0.0113288
100660 -0.226857
100661 -0.339167
100662 -0.776449
100663 0.388088
100664 0.385011
100665 0.0996655
100666 -0.261356
100667 -0.117401
100668 -0.433933
100669 -0.0242439
100670 -0.297708
100671 -1.02251
100672 -0.111242
100673 -0.0904192
100674 -0.713846
